date,keyword,total_count
2019-09-15,포켓몬빵,3
2019-09-16,포켓몬빵,4
2019-09-17,포켓몬빵,6
2019-09-18,포켓몬빵,4
2019-09-19,포켓몬빵,5
2019-09-20,포켓몬빵,5
2019-09-21,포켓몬빵,4
2019-09-22,포켓몬빵,4
2019-09-23,포켓몬빵,5
2019-09-24,포켓몬빵,5
2019-09-25,포켓몬빵,4
2019-09-26,포켓몬빵,4
2019-09-27,포켓몬빵,4
2019-09-28,포켓몬빵,3
2019-09-29,포켓몬빵,2
2019-09-30,포켓몬빵,5
2019-10-01,포켓몬빵,3
2019-10-02,포켓몬빵,2
2019-10-03,포켓몬빵,4
2019-10-04,포켓몬빵,4
2019-10-05,포켓몬빵,5
2019-10-06,포켓몬빵,2
2019-10-07,포켓몬빵,6
2019-10-08,포켓몬빵,6
2019-10-09,포켓몬빵,5
2019-10-10,포켓몬빵,2
2019-10-11,포켓몬빵,4
2019-10-12,포켓몬빵,2
2019-10-13,포켓몬빵,6
2019-10-14,포켓몬빵,5
2019-10-15,포켓몬빵,5
2019-10-16,포켓몬빵,5
2019-10-17,포켓몬빵,4
2019-10-18,포켓몬빵,4
2019-10-19,포켓몬빵,5
2019-10-20,포켓몬빵,5
2019-10-21,포켓몬빵,7
2019-10-22,포켓몬빵,4
2019-10-23,포켓몬빵,8
2019-10-24,포켓몬빵,6
2019-10-25,포켓몬빵,9
2019-10-26,포켓몬빵,6
2019-10-27,포켓몬빵,6
2019-10-28,포켓몬빵,4
2019-10-29,포켓몬빵,5
2019-10-30,포켓몬빵,6
2019-10-31,포켓몬빵,6
2019-11-01,포켓몬빵,3
2019-11-02,포켓몬빵,3
2019-11-03,포켓몬빵,2
2019-11-04,포켓몬빵,5
2019-11-05,포켓몬빵,6
2019-11-06,포켓몬빵,7
2019-11-07,포켓몬빵,2
2019-11-08,포켓몬빵,3
2019-11-09,포켓몬빵,3
2019-11-10,포켓몬빵,4
2019-11-11,포켓몬빵,2
2019-11-12,포켓몬빵,6
2019-11-13,포켓몬빵,5
2019-11-14,포켓몬빵,4
2019-11-15,포켓몬빵,5
2019-11-16,포켓몬빵,4
2019-11-17,포켓몬빵,5
2019-11-18,포켓몬빵,5
2019-11-19,포켓몬빵,9
2019-11-20,포켓몬빵,2
2019-11-21,포켓몬빵,5
2019-11-22,포켓몬빵,4
2019-11-23,포켓몬빵,9
2019-11-24,포켓몬빵,5
2019-11-25,포켓몬빵,7
2019-11-26,포켓몬빵,2
2019-11-27,포켓몬빵,4
2019-11-28,포켓몬빵,3
2019-11-29,포켓몬빵,3
2019-11-30,포켓몬빵,2
2019-12-01,포켓몬빵,10
2019-12-02,포켓몬빵,7
2019-12-03,포켓몬빵,2
2019-12-04,포켓몬빵,7
2019-12-05,포켓몬빵,4
2019-12-06,포켓몬빵,1
2019-12-07,포켓몬빵,4
2019-12-08,포켓몬빵,3
2019-12-09,포켓몬빵,5
2019-12-10,포켓몬빵,6
2019-12-11,포켓몬빵,1
2019-12-12,포켓몬빵,6
2019-12-13,포켓몬빵,4
2019-12-14,포켓몬빵,7
2019-12-15,포켓몬빵,7
2019-12-16,포켓몬빵,5
2019-12-17,포켓몬빵,4
2019-12-18,포켓몬빵,3
2019-12-19,포켓몬빵,5
2019-12-20,포켓몬빵,8
2019-12-21,포켓몬빵,1
2019-12-22,포켓몬빵,5
2019-12-23,포켓몬빵,6
2019-12-24,포켓몬빵,8
2019-12-25,포켓몬빵,2
2019-12-26,포켓몬빵,6
2019-12-27,포켓몬빵,6
2019-12-28,포켓몬빵,3
2019-12-29,포켓몬빵,3
2019-12-30,포켓몬빵,5
2019-12-31,포켓몬빵,3
2020-01-01,포켓몬빵,7
2020-01-02,포켓몬빵,6
2020-01-03,포켓몬빵,3
2020-01-04,포켓몬빵,5
2020-01-05,포켓몬빵,6
2020-01-06,포켓몬빵,7
2020-01-07,포켓몬빵,6
2020-01-08,포켓몬빵,3
2020-01-09,포켓몬빵,7
2020-01-10,포켓몬빵,6
2020-01-11,포켓몬빵,7
2020-01-12,포켓몬빵,8
2020-01-13,포켓몬빵,6
2023-08-02,포켓몬빵,102
2023-08-03,포켓몬빵,111
2023-08-04,포켓몬빵,107
2023-08-05,포켓몬빵,89
2023-08-06,포켓몬빵,88
2023-08-07,포켓몬빵,121
2023-08-08,포켓몬빵,122
2023-08-09,포켓몬빵,104
2023-08-10,포켓몬빵,114
2023-08-11,포켓몬빵,112
2023-08-12,포켓몬빵,86
2023-08-13,포켓몬빵,110
2023-08-14,포켓몬빵,113
2023-08-15,포켓몬빵,102
2023-08-16,포켓몬빵,119
2023-08-17,포켓몬빵,87
2023-08-18,포켓몬빵,106
2023-08-19,포켓몬빵,84
2023-08-20,포켓몬빵,102
2023-08-21,포켓몬빵,115
2023-08-22,포켓몬빵,106
2023-08-23,포켓몬빵,111
2023-08-24,포켓몬빵,97
2023-08-25,포켓몬빵,92
2023-08-26,포켓몬빵,79
2023-08-27,포켓몬빵,111
2023-08-28,포켓몬빵,105
2023-08-29,포켓몬빵,86
2023-08-30,포켓몬빵,97
2023-08-31,포켓몬빵,135
2023-09-01,포켓몬빵,91
2023-09-02,포켓몬빵,92
2023-09-03,포켓몬빵,90
2023-09-04,포켓몬빵,123
2023-09-05,포켓몬빵,95
2023-09-06,포켓몬빵,80
