date,keyword,total_count
2020-07-21,탕후루,15
2020-07-22,탕후루,13
2020-07-23,탕후루,14
2020-07-24,탕후루,13
2020-07-25,탕후루,7
2020-07-26,탕후루,14
2020-07-27,탕후루,18
2020-07-28,탕후루,18
2020-07-29,탕후루,20
2020-07-30,탕후루,22
2020-07-31,탕후루,16
2020-08-01,탕후루,23
2020-08-02,탕후루,10
2020-08-03,탕후루,22
2020-08-04,탕후루,25
2020-08-05,탕후루,14
2020-08-06,탕후루,22
2020-08-07,탕후루,12
2020-08-08,탕후루,13
2020-08-09,탕후루,15
2020-08-10,탕후루,18
2020-08-11,탕후루,13
2020-08-12,탕후루,21
2020-08-13,탕후루,22
2020-08-14,탕후루,18
2020-08-15,탕후루,15
2020-08-16,탕후루,13
2020-08-17,탕후루,21
2020-08-18,탕후루,21
2020-08-19,탕후루,17
2020-08-20,탕후루,18
2020-08-21,탕후루,10
2020-08-22,탕후루,12
2020-08-23,탕후루,20
2020-08-24,탕후루,9
2020-08-25,탕후루,12
2020-08-26,탕후루,18
2020-08-27,탕후루,11
2020-08-28,탕후루,21
2020-08-29,탕후루,18
2020-08-30,탕후루,27
2020-08-31,탕후루,9
2020-09-01,탕후루,17
2020-09-02,탕후루,19
2020-09-03,탕후루,15
2020-09-04,탕후루,15
2020-09-05,탕후루,10
2020-09-06,탕후루,11
2020-09-07,탕후루,13
2020-09-08,탕후루,11
2020-09-09,탕후루,23
2020-09-10,탕후루,17
2020-09-11,탕후루,18
2020-09-12,탕후루,15
2020-09-13,탕후루,12
2020-09-14,탕후루,19
2020-09-15,탕후루,20
2020-09-16,탕후루,20
2020-09-17,탕후루,9
2020-09-18,탕후루,12
2020-09-19,탕후루,13
2020-09-20,탕후루,17
2020-09-21,탕후루,22
2020-09-22,탕후루,14
